instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,cnt_check,windspeed_binned,hum_binned,temp_combined,temp_binned,hour_bin,rush_hour,prev_hour_rentals,temp_diff_perceived,weather_intensity,temp_prev,hum_prev,windspeed_prev,weather_change_indicator,temp_median,daily_rentals,Weather Discomfort Index
1075,2011-02-17,1,0,2,12,0,4,1,1,0.48,0.4697,0.41,0.2239,15,86,101,101,Low Wind,Medium Humidity,0.47485,Medium Temp,Afternoon,0,90.0,-0.010299999999999976,0.079695,0.44,0.44,0.2537,0,0.9727622705564187,2333.0,0.19124791666666666
1076,2011-02-17,1,0,2,13,0,4,1,1,0.54,0.5152,0.34,0.2239,15,108,123,123,Low Wind,Medium Humidity,0.5276000000000001,Medium Temp,Afternoon,0,101.0,-0.024800000000000044,0.082195,0.48,0.41,0.2239,0,0.9727622705564187,2363.0,0.14097407407407406
1077,2011-02-17,1,0,2,14,0,4,1,1,0.6,0.6212,0.31,0.2239,26,55,81,81,Low Wind,Low Humidity,0.6106,Medium Temp,Afternoon,0,123.0,0.021199999999999997,0.086695,0.54,0.34,0.2239,0,0.9727622705564187,2362.0,0.11568166666666667
1078,2011-02-17,1,0,2,15,0,4,1,1,0.6,0.6061,0.28,0.2537,15,91,106,106,Low Wind,Low Humidity,0.60305,Medium Temp,Afternoon,0,81.0,0.006099999999999994,0.086685,0.6,0.31,0.2239,0,0.9727622705564187,2351.0,0.11839333333333334
1079,2011-02-17,1,0,2,16,0,4,1,2,0.56,0.5303,0.35,0.2985,29,117,146,146,Low Wind,Medium Humidity,0.54515,Medium Temp,Afternoon,0,106.0,-0.02970000000000006,0.17685,0.6,0.28,0.2537,0,0.9727622705564187,2375.0,0.18656249999999996
1080,2011-02-17,1,0,2,17,0,4,1,2,0.58,0.5455,0.32,0.2985,18,256,274,274,Low Wind,Low Humidity,0.56275,Medium Temp,Afternoon,1,146.0,-0.034499999999999975,0.17785,0.56,0.35,0.2985,0,0.9727622705564187,2394.0,0.1646896551724138
1081,2011-02-17,1,0,2,18,0,4,1,2,0.54,0.5152,0.42,0.2836,11,211,222,222,Low Wind,Medium Humidity,0.5276000000000001,Medium Temp,Evening,0,274.0,-0.024800000000000044,0.17836000000000002,0.58,0.32,0.2985,0,0.9727622705564187,2394.0,0.2205777777777778
1082,2011-02-17,1,0,2,19,0,4,1,1,0.48,0.4697,0.55,0.3284,14,161,175,175,Low Wind,Medium Humidity,0.47485,Medium Temp,Evening,0,222.0,-0.010299999999999976,0.09192000000000002,0.54,0.42,0.2836,1,0.9727622705564187,2408.0,0.37629166666666675
1083,2011-02-17,1,0,2,20,0,4,1,1,0.48,0.4697,0.59,0.3284,8,131,139,139,Low Wind,Medium Humidity,0.47485,Medium Temp,Evening,0,175.0,-0.010299999999999976,0.09392,0.48,0.55,0.3284,0,0.9727622705564187,2429.0,0.4036583333333334
1084,2011-02-17,1,0,2,21,0,4,1,1,0.52,0.5,0.55,0.3881,5,119,124,124,Medium Wind,Medium Humidity,0.51,Medium Temp,Evening,0,139.0,-0.020000000000000018,0.09890500000000002,0.48,0.59,0.3284,0,0.9727622705564187,2461.0,0.4104903846153846
1085,2011-02-17,1,0,2,22,0,4,1,1,0.5,0.4848,0.59,0.2836,8,68,76,76,Low Wind,Medium Humidity,0.4924,Medium Temp,Evening,0,124.0,-0.015199999999999991,0.09368,0.52,0.55,0.3881,1,0.9727622705564187,2464.0,0.334648
1086,2011-02-17,1,0,2,23,0,4,1,1,0.46,0.4545,0.67,0.2985,4,40,44,44,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Evening,0,76.0,-0.005500000000000005,0.09442500000000001,0.5,0.59,0.2836,0,0.9727622705564187,2475.0,0.43477173913043476
1087,2011-02-18,1,0,2,0,0,5,1,1,0.44,0.4394,0.72,0.2836,12,20,32,32,Low Wind,High Humidity,0.4397,Medium Temp,Early Morning,0,44.0,-0.0005999999999999894,0.09418,0.46,0.67,0.2985,0,0.9727622705564187,2490.0,0.4640727272727273
1088,2011-02-18,1,0,2,1,0,5,1,1,0.44,0.4394,0.72,0.2239,1,7,8,8,Low Wind,High Humidity,0.4397,Medium Temp,Early Morning,0,32.0,-0.0005999999999999894,0.091195,0.44,0.72,0.2836,0,0.9727622705564187,2492.0,0.36638181818181814
1089,2011-02-18,1,0,2,2,0,5,1,1,0.44,0.4394,0.72,0.2836,2,5,7,7,Low Wind,High Humidity,0.4397,Medium Temp,Early Morning,0,8.0,-0.0005999999999999894,0.09418,0.44,0.72,0.2239,0,0.9727622705564187,2493.0,0.4640727272727273
1090,2011-02-18,1,0,2,3,0,5,1,1,0.46,0.4545,0.67,0.2537,2,6,8,8,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Early Morning,0,7.0,-0.005500000000000005,0.09218500000000002,0.44,0.72,0.2836,0,0.9727622705564187,2497.0,0.36951956521739127
1091,2011-02-18,1,0,2,4,0,5,1,1,0.46,0.4545,0.67,0.2537,0,1,1,1,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Early Morning,0,8.0,-0.005500000000000005,0.09218500000000002,0.46,0.67,0.2537,0,0.9727622705564187,2494.0,0.36951956521739127
1092,2011-02-18,1,0,2,5,0,5,1,2,0.46,0.4545,0.67,0.1045,1,6,7,7,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Early Morning,0,1.0,-0.005500000000000005,0.16945000000000005,0.46,0.67,0.2537,1,0.9727622705564187,2489.0,0.15220652173913043
1093,2011-02-18,1,0,2,6,0,5,1,2,0.44,0.4394,0.72,0.1642,2,48,50,50,Low Wind,High Humidity,0.4397,Medium Temp,Morning,0,7.0,-0.0005999999999999894,0.17642,0.46,0.67,0.1045,0,0.9727622705564187,2492.0,0.2686909090909091
1094,2011-02-18,1,0,2,7,0,5,1,2,0.42,0.4242,0.77,0.2239,8,108,116,116,Low Wind,High Humidity,0.42210000000000003,Medium Temp,Morning,0,50.0,0.004200000000000037,0.18339000000000003,0.44,0.72,0.1642,0,0.9727622705564187,2482.0,0.41048333333333337
1095,2011-02-18,1,0,2,8,0,5,1,2,0.42,0.4242,0.77,0.194,26,246,272,272,Low Wind,High Humidity,0.42210000000000003,Medium Temp,Morning,1,116.0,0.004200000000000037,0.18040000000000003,0.42,0.77,0.2239,0,0.9727622705564187,2469.0,0.3556666666666667
1096,2011-02-18,1,0,2,9,0,5,1,2,0.42,0.4242,0.77,0.194,15,154,169,169,Low Wind,High Humidity,0.42210000000000003,Medium Temp,Morning,0,272.0,0.004200000000000037,0.18040000000000003,0.42,0.77,0.194,0,0.9727622705564187,2459.0,0.3556666666666667
1097,2011-02-18,1,0,2,10,0,5,1,2,0.44,0.4394,0.72,0.2239,17,78,95,95,Low Wind,High Humidity,0.4397,Medium Temp,Morning,0,169.0,-0.0005999999999999894,0.18239,0.42,0.77,0.194,0,0.9727622705564187,2466.0,0.36638181818181814
1098,2011-02-18,1,0,2,11,0,5,1,1,0.44,0.4394,0.72,0.1642,31,82,113,113,Low Wind,High Humidity,0.4397,Medium Temp,Morning,0,95.0,-0.0005999999999999894,0.08821,0.44,0.72,0.2239,0,0.9727622705564187,2489.0,0.2686909090909091
1099,2011-02-18,1,0,2,12,0,5,1,1,0.5,0.4848,0.59,0.194,59,126,185,185,Low Wind,Medium Humidity,0.4924,Medium Temp,Afternoon,0,113.0,-0.015199999999999991,0.0892,0.44,0.72,0.1642,1,0.9727622705564187,2573.0,0.22891999999999998
1100,2011-02-18,1,0,2,13,0,5,1,1,0.6,0.6212,0.43,0.194,45,131,176,176,Low Wind,Medium Humidity,0.6106,Medium Temp,Afternoon,0,185.0,0.021199999999999997,0.0912,0.5,0.59,0.194,1,0.9727622705564187,2626.0,0.13903333333333334
1101,2011-02-18,1,0,2,14,0,5,1,1,0.66,0.6212,0.36,0.2985,73,118,191,191,Low Wind,Medium Humidity,0.6406000000000001,Medium Temp,Afternoon,0,176.0,-0.03880000000000006,0.09892500000000001,0.6,0.43,0.194,1,0.9727622705564187,2736.0,0.16281818181818178
1102,2011-02-18,1,0,2,15,0,5,1,1,0.66,0.6212,0.36,0.3284,55,117,172,172,Low Wind,Medium Humidity,0.6406000000000001,Medium Temp,Afternoon,0,191.0,-0.03880000000000006,0.10042000000000001,0.66,0.36,0.2985,0,0.9727622705564187,2802.0,0.17912727272727275
1103,2011-02-18,1,0,2,16,0,5,1,1,0.66,0.6212,0.36,0.2836,68,164,232,232,Low Wind,Medium Humidity,0.6406000000000001,Medium Temp,Afternoon,0,172.0,-0.03880000000000006,0.09818,0.66,0.36,0.3284,0,0.9727622705564187,2888.0,0.1546909090909091
1104,2011-02-18,1,0,2,17,0,5,1,1,0.66,0.6212,0.34,0.3582,52,275,327,327,Medium Wind,Medium Humidity,0.6406000000000001,Medium Temp,Afternoon,1,232.0,-0.03880000000000006,0.10091,0.66,0.36,0.2836,0,0.9727622705564187,2941.0,0.18452727272727276
1105,2011-02-18,1,0,2,18,0,5,1,1,0.64,0.6212,0.33,0.3284,29,195,224,224,Low Wind,Low Humidity,0.6306,Medium Temp,Evening,0,327.0,-0.01880000000000004,0.09692,0.66,0.34,0.3582,0,0.9727622705564187,2943.0,0.16933125000000002
1106,2011-02-18,1,0,2,19,0,5,1,1,0.62,0.6212,0.29,0.5821,16,146,162,162,Medium Wind,Low Humidity,0.6206,Medium Temp,Evening,0,224.0,0.0011999999999999789,0.105605,0.64,0.33,0.3284,1,0.9727622705564187,2930.0,0.27227258064516124
1107,2011-02-18,1,0,2,20,0,5,1,1,0.6,0.6212,0.31,0.194,19,105,124,124,Low Wind,Low Humidity,0.6106,Medium Temp,Evening,0,162.0,0.021199999999999997,0.0852,0.62,0.29,0.5821,1,0.9727622705564187,2915.0,0.10023333333333334
1108,2011-02-18,1,0,2,21,0,5,1,1,0.58,0.5455,0.21,0.4925,11,61,72,72,Medium Wind,Low Humidity,0.56275,Medium Temp,Evening,0,124.0,-0.034499999999999975,0.09312499999999999,0.6,0.31,0.194,1,0.9727622705564187,2863.0,0.17831896551724138
1109,2011-02-18,1,0,2,22,0,5,1,1,0.54,0.5152,0.1,0.2537,19,88,107,107,Low Wind,Low Humidity,0.5276000000000001,Medium Temp,Evening,0,72.0,-0.024800000000000044,0.07168500000000001,0.58,0.21,0.4925,1,0.9727622705564187,2894.0,0.04698148148148148
1110,2011-02-18,1,0,2,23,0,5,1,1,0.52,0.5,0.08,0.2836,16,61,77,77,Low Wind,Low Humidity,0.51,Medium Temp,Evening,0,107.0,-0.020000000000000018,0.07018,0.54,0.1,0.2537,0,0.9727622705564187,2927.0,0.04363076923076924
1111,2011-02-19,1,0,2,0,0,6,0,1,0.48,0.4697,0.12,0.4925,6,23,29,29,Medium Wind,Low Humidity,0.47485,Medium Temp,Early Morning,0,77.0,-0.010299999999999976,0.078625,0.52,0.08,0.2836,1,0.9727622705564187,2924.0,0.123125
1112,2011-02-19,1,0,2,1,0,6,0,1,0.46,0.4545,0.14,0.4179,10,21,31,31,Medium Wind,Low Humidity,0.45725000000000005,Medium Temp,Early Morning,0,29.0,-0.005500000000000005,0.073895,0.48,0.12,0.4925,0,0.9727622705564187,2947.0,0.12718695652173914
1113,2011-02-19,1,0,2,2,0,6,0,1,0.44,0.4394,0.13,0.3881,3,14,17,17,Medium Wind,Low Humidity,0.4397,Medium Temp,Early Morning,0,31.0,-0.0005999999999999894,0.06990500000000001,0.46,0.14,0.4179,0,0.9727622705564187,2957.0,0.1146659090909091
1114,2011-02-19,1,0,2,3,0,6,0,1,0.42,0.4242,0.14,0.2985,0,7,7,7,Low Wind,Low Humidity,0.42210000000000003,Medium Temp,Early Morning,0,17.0,0.004200000000000037,0.06392500000000001,0.44,0.13,0.3881,0,0.9727622705564187,2956.0,0.0995
1115,2011-02-19,1,0,2,4,0,6,0,1,0.4,0.4091,0.15,0.3284,0,3,3,3,Low Wind,Low Humidity,0.40455,Medium Temp,Early Morning,0,7.0,0.009099999999999997,0.06392,0.42,0.14,0.2985,0,0.9727622705564187,2958.0,0.12315000000000001
1116,2011-02-19,1,0,2,5,0,6,0,1,0.4,0.4091,0.15,0.3284,0,3,3,3,Low Wind,Low Humidity,0.40455,Medium Temp,Early Morning,0,3.0,0.009099999999999997,0.06392,0.4,0.15,0.3284,0,0.9727622705564187,2954.0,0.12315000000000001
1117,2011-02-19,1,0,2,6,0,6,0,1,0.4,0.4091,0.17,0.4179,3,3,6,6,Medium Wind,Low Humidity,0.40455,Medium Temp,Morning,0,3.0,0.009099999999999997,0.06939500000000001,0.4,0.15,0.3284,0,0.9727622705564187,2910.0,0.1776075
1118,2011-02-19,1,0,2,7,0,6,0,1,0.38,0.3939,0.17,0.5224,6,16,22,22,Medium Wind,Low Humidity,0.38695,Medium Temp,Morning,0,6.0,0.013899999999999968,0.07262,0.4,0.17,0.4179,1,0.9727622705564187,2816.0,0.23370526315789472
1119,2011-02-19,1,0,2,8,0,6,0,1,0.38,0.3939,0.17,0.5821,9,36,45,45,Medium Wind,Low Humidity,0.38695,Medium Temp,Morning,1,22.0,0.013899999999999968,0.075605,0.38,0.17,0.5224,0,0.9727622705564187,2589.0,0.26041315789473685
1120,2011-02-19,1,0,2,9,0,6,0,1,0.4,0.4091,0.16,0.6567,18,37,55,55,Medium Wind,Low Humidity,0.40455,Medium Temp,Morning,0,45.0,0.009099999999999997,0.080835,0.38,0.17,0.5821,0,0.9727622705564187,2475.0,0.26267999999999997
1121,2011-02-19,1,0,2,10,0,6,0,1,0.42,0.4242,0.16,0.5821,34,72,106,106,Medium Wind,Low Humidity,0.42210000000000003,Medium Temp,Morning,0,55.0,0.004200000000000037,0.07910500000000001,0.4,0.16,0.6567,0,0.9727622705564187,2486.0,0.22175238095238095
1122,2011-02-19,1,0,2,11,0,6,0,1,0.44,0.4394,0.16,0.5821,47,76,123,123,Medium Wind,Low Humidity,0.4397,Medium Temp,Morning,0,106.0,-0.0005999999999999894,0.08110500000000001,0.42,0.16,0.5821,0,0.9727622705564187,2496.0,0.21167272727272726
1123,2011-02-19,1,0,2,12,0,6,0,1,0.44,0.4394,0.18,0.4925,38,81,119,119,Medium Wind,Low Humidity,0.4397,Medium Temp,Afternoon,0,123.0,-0.0005999999999999894,0.077625,0.44,0.16,0.5821,0,0.9727622705564187,2430.0,0.2014772727272727
1124,2011-02-19,1,0,2,13,0,6,0,1,0.44,0.4394,0.16,0.6119,52,103,155,155,Medium Wind,Low Humidity,0.4397,Medium Temp,Afternoon,0,119.0,-0.0005999999999999894,0.082595,0.44,0.18,0.4925,1,0.9727622705564187,2409.0,0.2225090909090909
1125,2011-02-19,1,0,2,14,0,6,0,1,0.46,0.4545,0.15,0.6567,102,94,196,196,Medium Wind,Low Humidity,0.45725000000000005,Medium Temp,Afternoon,0,155.0,-0.005500000000000005,0.086335,0.44,0.16,0.6119,0,0.9727622705564187,2414.0,0.21414130434782608
1126,2011-02-19,1,0,2,15,0,6,0,1,0.44,0.4394,0.16,0.7463,84,87,171,171,High Wind,Low Humidity,0.4397,Medium Temp,Afternoon,0,196.0,-0.0005999999999999894,0.089315,0.46,0.15,0.6567,0,0.9727622705564187,2413.0,0.27138181818181817
1127,2011-02-19,1,0,2,16,0,6,0,1,0.44,0.4394,0.16,0.6418,39,81,120,120,Medium Wind,Low Humidity,0.4397,Medium Temp,Afternoon,0,171.0,-0.0005999999999999894,0.08409,0.44,0.16,0.7463,1,0.9727622705564187,2301.0,0.2333818181818182
1128,2011-02-19,1,0,2,17,0,6,0,1,0.42,0.4242,0.19,0.6119,36,91,127,127,Medium Wind,Low Humidity,0.42210000000000003,Medium Temp,Afternoon,1,120.0,0.004200000000000037,0.082095,0.44,0.16,0.6418,0,0.9727622705564187,2101.0,0.27681190476190476
1129,2011-02-19,1,0,2,18,0,6,0,1,0.36,0.3182,0.25,0.4478,21,67,88,88,Medium Wind,Low Humidity,0.33909999999999996,Medium Temp,Evening,0,127.0,-0.041800000000000004,0.07089000000000001,0.42,0.19,0.6119,1,0.9727622705564187,1965.0,0.3109722222222222
1130,2011-02-19,1,0,2,19,0,6,0,1,0.34,0.303,0.29,0.3582,5,54,59,59,Medium Wind,Low Humidity,0.3215,Low Temp,Evening,0,88.0,-0.03700000000000003,0.06641,0.36,0.25,0.4478,0,0.9727622705564187,1862.0,0.3055235294117647
1131,2011-02-19,1,0,2,20,0,6,0,1,0.32,0.2879,0.28,0.5224,9,38,47,47,Medium Wind,Low Humidity,0.30395,Low Temp,Evening,0,59.0,-0.03210000000000002,0.07212,0.34,0.29,0.3582,1,0.9727622705564187,1785.0,0.4571
1132,2011-02-19,1,0,2,21,0,6,0,1,0.32,0.2727,0.26,0.5522,4,29,33,33,Medium Wind,Low Humidity,0.29635,Low Temp,Evening,0,47.0,-0.04730000000000001,0.07261000000000001,0.32,0.28,0.5224,0,0.9727622705564187,1746.0,0.4486625
1133,2011-02-19,1,0,2,22,0,6,0,1,0.3,0.2576,0.28,0.4925,2,42,44,44,Medium Wind,Low Humidity,0.2788,Low Temp,Evening,0,33.0,-0.04239999999999999,0.06862499999999999,0.32,0.26,0.5522,0,0.9727622705564187,1683.0,0.4596666666666668
1134,2011-02-19,1,0,2,23,0,6,0,1,0.28,0.2424,0.33,0.4478,4,25,29,29,Medium Wind,Low Humidity,0.2612,Low Temp,Evening,0,44.0,-0.03760000000000002,0.06689,0.3,0.28,0.4925,0,0.9727622705564187,1635.0,0.5277642857142856
1135,2011-02-20,1,0,2,0,0,0,0,1,0.26,0.2121,0.35,0.4478,3,14,17,17,Medium Wind,Medium Humidity,0.23605,Low Temp,Early Morning,0,29.0,-0.0479,0.06589,0.28,0.33,0.4478,0,0.9727622705564187,1623.0,0.6028076923076923
1136,2011-02-20,1,0,2,1,0,0,0,1,0.24,0.197,0.41,0.4627,5,11,16,16,Medium Wind,Medium Humidity,0.2185,Low Temp,Early Morning,0,17.0,-0.04299999999999998,0.067635,0.26,0.35,0.4478,0,0.9727622705564187,1608.0,0.7904458333333333
1137,2011-02-20,1,0,2,2,0,0,0,1,0.24,0.197,0.41,0.5522,0,17,17,17,Medium Wind,Medium Humidity,0.2185,Low Temp,Early Morning,0,16.0,-0.04299999999999998,0.07211000000000001,0.24,0.41,0.4627,0,0.9727622705564187,1608.0,0.9433416666666666
1138,2011-02-20,1,0,2,3,0,0,0,1,0.22,0.1818,0.44,0.5522,9,9,18,18,Medium Wind,Medium Humidity,0.2009,Low Temp,Early Morning,0,17.0,-0.03820000000000001,0.07161000000000001,0.24,0.41,0.5522,0,0.9727622705564187,1619.0,1.1044
1139,2011-02-20,1,0,2,4,0,0,0,1,0.22,0.1818,0.44,0.5522,0,1,1,1,Medium Wind,Medium Humidity,0.2009,Low Temp,Early Morning,0,18.0,-0.03820000000000001,0.07161000000000001,0.22,0.44,0.5522,0,0.9727622705564187,1617.0,1.1044
1140,2011-02-20,1,0,2,6,0,0,0,1,0.2,0.1818,0.47,0.2985,1,1,2,2,Low Wind,Medium Humidity,0.19090000000000001,Low Temp,Morning,0,1.0,-0.01820000000000002,0.058425000000000005,0.22,0.44,0.5522,1,0.9727622705564187,1616.0,0.7014749999999998
1141,2011-02-20,1,0,2,7,0,0,0,1,0.18,0.1667,0.51,0.2537,0,2,2,2,Low Wind,Medium Humidity,0.17335,Low Temp,Morning,0,2.0,-0.013300000000000006,0.056185,0.2,0.47,0.2985,0,0.9727622705564187,1612.0,0.7188166666666667
1142,2011-02-20,1,0,2,8,0,0,0,1,0.2,0.2273,0.51,0.1045,2,22,24,24,Low Wind,Medium Humidity,0.21365,Low Temp,Morning,1,2.0,0.02729999999999999,0.050725000000000006,0.18,0.51,0.2537,1,0.9727622705564187,1614.0,0.266475
1143,2011-02-20,1,0,2,9,0,0,0,1,0.22,0.2121,0.47,0.2836,7,48,55,55,Low Wind,Medium Humidity,0.21605000000000002,Low Temp,Morning,0,24.0,-0.00789999999999999,0.05968,0.2,0.51,0.1045,1,0.9727622705564187,1624.0,0.6058727272727272
1144,2011-02-20,1,0,2,10,0,0,0,2,0.26,0.2576,0.41,0.194,34,70,104,104,Low Wind,Medium Humidity,0.25880000000000003,Low Temp,Morning,0,55.0,-0.0024000000000000132,0.1124,0.22,0.47,0.2836,0,0.9727622705564187,1673.0,0.3059230769230769
1145,2011-02-20,1,0,2,11,0,0,0,2,0.3,0.303,0.33,0.1642,72,89,161,161,Low Wind,Low Humidity,0.3015,Low Temp,Morning,0,104.0,0.0030000000000000027,0.10942,0.26,0.41,0.194,0,0.9727622705564187,1728.0,0.18062000000000003
1146,2011-02-20,1,0,2,12,0,0,0,1,0.3,0.3182,0.33,0.1045,62,120,182,182,Low Wind,Low Humidity,0.3091,Low Temp,Afternoon,0,161.0,0.018199999999999994,0.051725,0.3,0.33,0.1642,0,0.9727622705564187,1787.0,0.11495000000000001
1147,2011-02-20,1,0,2,13,0,0,0,1,0.34,0.3333,0.29,0.0,76,122,198,198,Low Wind,Low Humidity,0.33665,Medium Temp,Afternoon,0,182.0,-0.006700000000000039,0.0485,0.3,0.33,0.1045,1,0.9727622705564187,1866.0,0.0
1148,2011-02-20,1,0,2,14,0,0,0,1,0.36,0.3485,0.27,0.1642,108,104,212,212,Low Wind,Low Humidity,0.35424999999999995,Medium Temp,Afternoon,0,198.0,-0.01150000000000001,0.057710000000000004,0.34,0.29,0.0,1,0.9727622705564187,1923.0,0.12315000000000002
1149,2011-02-20,1,0,2,15,0,0,0,1,0.36,0.3636,0.27,0.0896,66,102,168,168,Low Wind,Low Humidity,0.3618,Medium Temp,Afternoon,0,212.0,0.003599999999999992,0.05398,0.36,0.27,0.1642,0,0.9727622705564187,1895.0,0.06720000000000001
1150,2011-02-20,1,0,2,16,0,0,0,1,0.36,0.3636,0.29,0.0896,59,88,147,147,Low Wind,Low Humidity,0.3618,Medium Temp,Afternoon,0,168.0,0.003599999999999992,0.054979999999999994,0.36,0.27,0.0896,0,0.9727622705564187,1871.0,0.07217777777777777
1151,2011-02-20,1,0,2,17,0,0,0,1,0.34,0.3485,0.33,0.1642,60,86,146,146,Low Wind,Low Humidity,0.34425,Medium Temp,Afternoon,1,147.0,0.008499999999999952,0.058710000000000005,0.36,0.29,0.0896,0,0.9727622705564187,1897.0,0.15937058823529412
1152,2011-02-20,1,0,2,18,0,0,0,2,0.34,0.3333,0.36,0.1343,30,71,101,101,Low Wind,Medium Humidity,0.33665,Medium Temp,Evening,0,146.0,-0.006700000000000039,0.11743,0.34,0.33,0.1642,0,0.9727622705564187,1871.0,0.1422
1153,2011-02-20,1,0,2,19,0,0,0,2,0.34,0.3333,0.36,0.1343,3,39,42,42,Low Wind,Medium Humidity,0.33665,Medium Temp,Evening,0,101.0,-0.006700000000000039,0.11743,0.34,0.36,0.1343,0,0.9727622705564187,1825.0,0.1422
1154,2011-02-20,1,0,2,20,0,0,0,2,0.34,0.3636,0.42,0.0,12,30,42,42,Low Wind,Medium Humidity,0.3518,Medium Temp,Evening,0,42.0,0.023599999999999954,0.11000000000000001,0.34,0.36,0.1343,1,0.9727622705564187,1808.0,0.0
1155,2011-02-20,1,0,2,21,0,0,0,2,0.32,0.3485,0.53,0.0,17,39,56,56,Low Wind,Medium Humidity,0.33425,Medium Temp,Evening,0,42.0,0.02849999999999997,0.117,0.34,0.42,0.0,1,0.9727622705564187,1817.0,0.0
1156,2011-02-20,1,0,2,22,0,0,0,2,0.32,0.303,0.57,0.2239,4,43,47,47,Low Wind,Medium Humidity,0.3115,Low Temp,Evening,0,56.0,-0.017000000000000015,0.14339,0.32,0.53,0.0,1,0.9727622705564187,1831.0,0.39882187499999994
1157,2011-02-20,1,0,2,23,0,0,0,2,0.3,0.303,0.61,0.1642,9,45,54,54,Low Wind,Medium Humidity,0.3015,Low Temp,Evening,0,47.0,0.0030000000000000027,0.13742,0.32,0.57,0.2239,0,0.9727622705564187,1841.0,0.33387333333333336
1158,2011-02-21,1,0,2,0,1,1,0,2,0.34,0.303,0.42,0.3284,7,30,37,37,Low Wind,Medium Humidity,0.3215,Low Temp,Early Morning,0,54.0,-0.03700000000000003,0.14284000000000002,0.3,0.61,0.1642,1,0.9727622705564187,1849.0,0.40567058823529406
1159,2011-02-21,1,0,2,1,1,1,0,2,0.34,0.303,0.42,0.3284,2,11,13,13,Low Wind,Medium Humidity,0.3215,Low Temp,Early Morning,0,37.0,-0.03700000000000003,0.14284000000000002,0.34,0.42,0.3284,0,0.9727622705564187,1845.0,0.40567058823529406
1160,2011-02-21,1,0,2,2,1,1,0,2,0.34,0.303,0.42,0.3284,1,3,4,4,Low Wind,Medium Humidity,0.3215,Low Temp,Early Morning,0,13.0,-0.03700000000000003,0.14284000000000002,0.34,0.42,0.3284,0,0.9727622705564187,1833.0,0.40567058823529406
1161,2011-02-21,1,0,2,3,1,1,0,2,0.34,0.303,0.42,0.2985,2,3,5,5,Low Wind,Medium Humidity,0.3215,Low Temp,Early Morning,0,4.0,-0.03700000000000003,0.13985000000000003,0.34,0.42,0.3284,0,0.9727622705564187,1821.0,0.368735294117647
1162,2011-02-21,1,0,2,4,1,1,0,1,0.32,0.3182,0.45,0.1642,1,0,1,1,Low Wind,Medium Humidity,0.3191,Low Temp,Early Morning,0,5.0,-0.0018000000000000238,0.06271,0.34,0.42,0.2985,1,0.9727622705564187,1804.0,0.23090625000000004
1163,2011-02-21,1,0,2,5,1,1,0,2,0.34,0.3636,0.36,0.0,1,2,3,3,Low Wind,Medium Humidity,0.3518,Medium Temp,Early Morning,0,1.0,0.023599999999999954,0.10400000000000001,0.32,0.45,0.1642,1,0.9727622705564187,1806.0,0.0
1164,2011-02-21,1,0,2,6,1,1,0,2,0.42,0.4242,0.26,0.2985,2,6,8,8,Low Wind,Low Humidity,0.42210000000000003,Medium Temp,Morning,0,3.0,0.004200000000000037,0.13985000000000003,0.34,0.36,0.0,1,0.9727622705564187,1812.0,0.18478571428571428
1165,2011-02-21,1,0,2,7,1,1,0,2,0.42,0.4242,0.26,0.2836,3,16,19,19,Low Wind,Low Humidity,0.42210000000000003,Medium Temp,Morning,0,8.0,0.004200000000000037,0.13836,0.42,0.26,0.2985,0,0.9727622705564187,1829.0,0.17556190476190478
1166,2011-02-21,1,0,2,8,1,1,0,2,0.32,0.303,0.57,0.2985,7,56,63,63,Low Wind,Medium Humidity,0.3115,Low Temp,Morning,1,19.0,-0.017000000000000015,0.15084999999999998,0.42,0.26,0.2836,1,0.9727622705564187,1868.0,0.5317031249999999
1167,2011-02-21,1,0,2,9,1,1,0,2,0.32,0.303,0.57,0.2836,11,46,57,57,Low Wind,Medium Humidity,0.3115,Low Temp,Morning,0,63.0,-0.017000000000000015,0.14936,0.32,0.57,0.2985,0,0.9727622705564187,1870.0,0.5051625
1168,2011-02-21,1,0,2,10,1,1,0,2,0.32,0.303,0.57,0.2537,29,52,81,81,Low Wind,Medium Humidity,0.3115,Low Temp,Morning,0,57.0,-0.017000000000000015,0.14637,0.32,0.57,0.2836,0,0.9727622705564187,1847.0,0.45190312499999996
1169,2011-02-21,1,0,2,11,1,1,0,2,0.32,0.3333,0.57,0.1045,20,70,90,90,Low Wind,Medium Humidity,0.32665,Low Temp,Morning,0,81.0,0.013299999999999979,0.13145,0.32,0.57,0.2537,1,0.9727622705564187,1776.0,0.18614062499999998
1170,2011-02-21,1,0,2,12,1,1,0,2,0.32,0.3182,0.66,0.194,26,67,93,93,Low Wind,Medium Humidity,0.3191,Low Temp,Afternoon,0,90.0,-0.0018000000000000238,0.1494,0.32,0.57,0.1045,0,0.9727622705564187,1687.0,0.40012500000000006
